,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,1,2,3,a,b,exited
9602,0.568,0.5540541,0.3,0.3815376,0.0,0,0,0.48968586,0,1,0,1,0,1
9603,0.65,0.2837838,0.7,0.0,0.33333334,0,1,0.18129547,1,0,0,0,1,0
9604,0.84,0.17567568,0.3,0.6179703,0.33333334,1,1,0.9303526,1,0,0,0,1,0
9605,0.772,0.14864865,0.9,0.0,0.33333334,0,0,0.8807897,1,0,0,1,0,0
9606,0.348,0.35135135,1.0,0.47257844,0.33333334,0,0,0.4105673,1,0,0,0,1,0
9607,0.648,0.13513513,0.5,0.0,0.0,1,1,0.7596409,1,0,0,0,1,0
9608,0.7,0.35135135,0.9,0.0,0.33333334,1,0,0.7114483,0,0,1,0,1,0
9609,0.782,0.22972973,0.1,0.0,0.33333334,1,0,0.1827473,1,0,0,1,0,0
9610,0.21,0.2972973,0.1,0.0,0.6666667,0,1,0.6498809,1,0,0,0,1,0
9611,0.516,0.25675675,0.2,0.51997614,0.0,1,0,0.109788336,0,0,1,0,1,0
9612,0.852,0.24324325,0.1,0.0,0.33333334,1,0,0.26735643,1,0,0,0,1,0
9613,0.57,0.2027027,0.1,0.0,0.6666667,0,0,0.89036375,1,0,0,0,1,1
9614,0.792,0.25675675,0.4,0.0,0.33333334,0,1,0.85522157,1,0,0,1,0,0
9615,0.684,0.3918919,0.3,0.0,0.33333334,1,0,0.7540262,0,0,1,1,0,1
9616,0.666,0.22972973,0.9,0.2438123,0.0,0,0,0.4147373,0,0,1,0,1,0
9617,0.482,0.22972973,0.2,0.35948595,0.33333334,1,0,0.2852922,0,1,0,1,0,0
9618,0.462,0.08108108,0.3,0.3806653,0.0,1,1,0.22873895,1,0,0,1,0,0
9619,0.668,0.22972973,0.3,0.3984397,0.0,1,1,0.88443696,0,1,0,0,1,0
9620,0.422,0.25675675,0.4,0.4044283,0.0,0,1,0.4441752,0,0,1,0,1,0
9621,0.736,0.2027027,0.4,0.28115425,0.0,0,0,0.4429484,0,1,0,1,0,0
9622,0.48,0.17567568,0.8,0.4472398,0.0,1,0,0.13126174,1,0,0,0,1,0
9623,0.446,0.3918919,0.8,0.61596316,0.0,1,0,0.14788987,1,0,0,1,0,0
9624,0.0,0.2972973,0.0,0.4428047,0.0,1,1,0.86163044,1,0,0,1,0,1
9625,0.308,0.35135135,0.0,0.5256041,0.33333334,1,1,0.7902012,0,1,0,1,0,1
9626,0.926,0.12162162,0.1,0.54713595,0.0,0,1,0.5786632,0,0,1,0,1,0
9627,0.582,0.17567568,0.3,0.6110694,0.0,1,0,0.29961067,0,0,1,0,1,0
9628,0.624,0.054054055,0.9,0.0,0.33333334,1,1,0.22185154,1,0,0,1,0,0
9629,0.294,0.35135135,0.2,0.4832641,0.0,0,1,0.39843714,0,0,1,0,1,0
9630,0.732,0.17567568,0.8,0.43674323,0.33333334,1,1,0.25748423,1,0,0,0,1,0
9631,0.352,0.25675675,0.5,0.21352565,0.0,1,0,0.31412694,1,0,0,1,0,0
9632,0.82,0.21621622,0.6,0.23118314,0.0,1,0,0.45171574,0,1,0,1,0,0
9633,0.638,0.17567568,0.6,0.4503847,0.0,1,0,0.20230052,1,0,0,1,0,0
9634,0.61,0.12162162,1.0,0.0,0.33333334,1,0,0.25807145,1,0,0,0,1,0
9635,0.394,0.4189189,0.2,0.0,0.0,0,0,0.327308,1,0,0,1,0,1
9636,0.596,0.2972973,0.5,0.5578905,0.0,1,1,0.0032807132,0,1,0,1,0,1
9637,0.88,0.17567568,0.2,0.60299444,0.0,1,1,0.86221004,1,0,0,1,0,0
9638,0.788,0.43243244,0.1,0.48425284,0.33333334,0,1,0.5303001,0,1,0,1,0,1
9639,0.822,0.1891892,0.4,0.41257942,0.33333334,1,1,0.88813883,0,0,1,1,0,0
9640,0.8,0.22972973,0.3,0.0,0.0,1,0,0.95763606,1,0,0,1,0,0
9641,0.66,0.21621622,0.9,0.0,0.33333334,1,1,0.4784208,1,0,0,0,1,0
9642,0.708,0.27027026,0.6,0.42522347,0.0,1,0,0.8689076,0,0,1,0,1,0
9643,0.342,0.3108108,0.2,0.0,0.33333334,1,1,0.5654433,1,0,0,1,0,0
9644,0.204,0.22972973,0.8,0.0,0.33333334,1,1,0.7480876,1,0,0,1,0,0
9645,0.69,0.17567568,0.5,0.42283782,0.0,0,0,0.49767804,1,0,0,1,0,0
9646,1.0,0.7162162,1.0,0.2774359,0.0,1,0,0.48945585,0,0,1,0,1,1
9647,0.55,0.17567568,0.5,0.0,0.33333334,0,1,0.00039248748,1,0,0,0,1,0
9648,0.516,0.2972973,0.7,0.38343185,0.0,0,0,0.8057933,0,1,0,1,0,0
9649,0.73,0.27027026,0.0,0.0,0.33333334,1,1,0.0016063034,1,0,0,1,0,0
9650,0.968,0.2027027,0.5,0.0,0.33333334,1,0,0.33139965,0,0,1,0,1,0
9651,0.238,0.2027027,0.1,0.509444,0.0,1,0,0.81740624,1,0,0,0,1,0
9652,0.26,0.2972973,0.7,0.0,0.0,1,0,0.8516868,1,0,0,1,0,1
9653,0.354,0.5405405,0.3,0.54730755,0.0,1,1,0.6307271,0,1,0,0,1,0
9654,0.968,0.21621622,0.5,0.0,0.33333334,0,0,0.2671531,0,0,1,0,1,0
9655,0.466,0.2972973,0.4,0.22230695,0.33333334,1,0,0.1345571,1,0,0,1,0,0
9656,0.692,0.1891892,0.4,0.33647773,0.0,0,1,0.26154062,0,1,0,0,1,0
9657,0.512,0.1891892,0.5,0.3314559,0.0,1,1,0.58442587,1,0,0,0,1,0
9658,0.726,0.2837838,1.0,0.0,0.33333334,1,1,0.63132226,1,0,0,1,0,0
9659,0.942,0.3243243,0.3,0.34997192,0.33333334,1,1,0.323042,0,1,0,0,1,0
9660,0.4,0.16216215,0.4,0.0,0.33333334,1,0,0.44606614,1,0,0,1,0,0
9661,0.65,0.2837838,0.6,0.0,0.33333334,0,0,0.4170777,1,0,0,1,0,0
9662,0.796,0.2837838,0.3,0.0,0.33333334,1,1,0.6199939,0,0,1,0,1,0
9663,0.512,0.2972973,0.9,0.37981102,0.33333334,0,1,0.4849163,0,1,0,0,1,0
9664,0.752,0.16216215,0.7,0.37006098,0.0,1,0,0.7307822,0,1,0,0,1,0
9665,0.394,0.16216215,0.6,0.0,0.33333334,1,1,0.09231021,1,0,0,0,1,0
9666,0.816,0.22972973,0.5,0.0,0.33333334,1,0,0.47503546,0,0,1,0,1,0
9667,0.492,0.25675675,0.2,0.0,0.0,0,1,0.60587925,1,0,0,0,1,0
9668,0.74,0.21621622,0.3,0.0,0.33333334,1,1,0.3852178,0,0,1,0,1,0
9669,0.648,0.25675675,0.3,0.0,0.0,1,0,0.79026705,1,0,0,0,1,0
9670,0.812,0.1891892,0.4,0.0,0.33333334,1,0,0.7352136,1,0,0,1,0,0
9671,0.598,0.8108108,0.4,0.27240485,0.33333334,1,1,0.71284395,0,1,0,0,1,0
9672,0.526,0.13513513,0.7,0.30552804,0.33333334,1,1,0.92744684,0,1,0,0,1,0
9673,0.586,0.5945946,0.9,0.0,0.33333334,0,0,0.7793706,1,0,0,0,1,0
9674,0.5,0.17567568,0.8,0.0,0.33333334,1,1,0.6077777,1,0,0,0,1,0
9675,0.77,0.2837838,0.1,0.24063547,0.0,1,0,0.20108001,0,0,1,0,1,0
9676,0.47,0.21621622,0.1,0.0,0.0,1,1,0.37749615,1,0,0,1,0,0
9677,0.748,0.2027027,0.4,0.35092688,0.0,0,1,0.9347438,0,1,0,0,1,1
9678,0.57,0.14864865,0.2,0.0,0.33333334,0,0,0.58586705,0,0,1,0,1,0
9679,0.244,0.013513514,0.9,0.0,0.33333334,1,0,0.017210744,1,0,0,0,1,0
9680,0.48,0.24324325,0.1,0.0,0.33333334,1,0,0.24434963,1,0,0,0,1,0
9681,0.602,0.6081081,0.8,0.5180138,0.0,1,1,0.059100393,0,0,1,1,0,0
9682,0.672,0.2837838,0.4,0.628668,0.33333334,1,0,0.81412286,0,1,0,1,0,0
9683,0.512,0.1891892,0.6,0.0,0.33333334,0,1,0.1826627,1,0,0,0,1,0
9684,0.862,0.2027027,0.3,0.35582766,0.0,1,0,0.03474042,1,0,0,0,1,0
9685,0.486,0.36486486,0.4,0.5533131,0.0,0,0,0.054091167,1,0,0,0,1,0
9686,0.886,0.6081081,0.4,0.41343397,0.33333334,1,1,0.40134072,1,0,0,0,1,0
9687,0.882,0.17567568,1.0,0.30091596,0.0,1,0,0.110873386,1,0,0,1,0,0
9688,1.0,0.6756757,0.5,0.6753555,0.0,1,1,0.9317064,1,0,0,0,1,0
9689,0.696,0.527027,0.9,0.44384375,0.33333334,1,0,0.5285676,1,0,0,1,0,0
9690,0.992,0.21621622,1.0,0.56751573,0.33333334,0,1,0.34194297,1,0,0,1,0,1
9691,0.83,0.3243243,0.4,0.49148,0.33333334,1,1,0.41432336,1,0,0,0,1,0
9692,0.448,0.45945945,0.7,0.4604759,0.0,1,0,0.9813242,0,0,1,0,1,0
9693,0.534,0.44594595,1.0,0.6666998,0.0,0,0,0.46718547,0,1,0,1,0,1
9694,0.462,0.0945946,0.5,0.31043094,0.33333334,1,0,0.75161135,1,0,0,0,1,0
9695,0.72,0.25675675,0.6,0.5412382,0.0,0,1,0.23258232,0,1,0,0,1,0
9696,0.4,0.1891892,0.8,0.38866007,0.0,1,1,0.9957314,1,0,0,0,1,0
9697,0.366,0.44594595,0.6,0.50835603,0.33333334,0,0,0.39777517,0,1,0,0,1,1
9698,0.858,0.4189189,0.9,0.42312148,0.0,0,0,0.5844673,1,0,0,0,1,0
9699,0.826,0.067567565,0.2,0.0,0.33333334,1,0,0.7699356,1,0,0,1,0,0
9700,0.426,0.24324325,0.4,0.5726647,0.33333334,1,1,0.31762838,0,0,1,1,0,0
9701,0.656,0.27027026,0.3,0.49615178,0.0,1,0,0.6312689,0,0,1,0,1,0
9702,0.588,0.17567568,0.5,0.34279376,0.0,1,1,0.36959216,0,0,1,1,0,0
9703,0.664,0.33783785,0.7,0.44278556,0.33333334,1,1,0.32336947,0,1,0,1,0,0
9704,0.55,0.054054055,0.9,0.0,0.33333334,1,0,0.7853817,1,0,0,0,1,0
9705,0.766,0.24324325,0.1,0.0,0.33333334,0,1,0.54188293,0,0,1,0,1,0
9706,0.324,0.16216215,0.6,0.0,0.33333334,1,0,0.44412106,1,0,0,1,0,0
9707,0.584,0.3108108,0.7,0.4590378,0.0,1,1,0.18833244,1,0,0,1,0,0
9708,0.774,0.054054055,1.0,0.44457597,0.33333334,0,0,0.5316321,0,1,0,1,0,0
9709,0.45,0.527027,0.8,0.5497728,0.0,1,1,0.4223581,1,0,0,1,0,0
9710,0.386,0.25675675,0.3,0.48746744,0.33333334,0,0,0.16995183,0,1,0,1,0,0
9711,0.342,0.3108108,0.8,0.4806196,0.0,0,1,0.10240763,0,1,0,0,1,0
9712,0.574,0.1891892,0.3,0.0,0.33333334,1,1,0.98917186,1,0,0,0,1,0
9713,0.728,0.2972973,0.9,0.18541668,0.0,1,1,0.4834245,1,0,0,0,1,0
9714,0.752,0.5135135,0.2,0.4203848,0.0,1,1,0.23018758,0,0,1,1,0,0
9715,0.66,0.21621622,0.7,0.0,0.33333334,1,0,0.4947386,0,0,1,1,0,0
9716,0.924,0.2837838,0.5,0.4612658,0.6666667,1,1,0.92802745,0,1,0,0,1,1
9717,0.814,0.16216215,0.3,0.5795042,0.0,0,1,0.99174255,0,0,1,0,1,0
9718,0.72,0.5945946,0.3,0.5224369,0.33333334,1,0,0.59674287,0,0,1,0,1,1
9719,0.332,0.3918919,0.9,0.51135796,0.0,0,0,0.74808437,0,1,0,1,0,1
9720,0.906,0.2972973,0.6,0.6597368,0.0,1,0,0.06158838,1,0,0,1,0,0
9721,0.42,0.27027026,0.5,0.33365902,0.0,1,1,0.16618782,1,0,0,1,0,0
9722,0.658,0.24324325,0.3,0.0,0.33333334,1,1,0.011160215,1,0,0,1,0,0
9723,0.352,0.1891892,0.7,0.5003627,0.0,0,0,0.4339156,1,0,0,0,1,0
9724,0.27,0.3108108,0.2,0.39958358,0.33333334,1,1,0.06348151,1,0,0,0,1,0
9725,0.55,0.24324325,0.3,0.0,0.33333334,1,0,0.20643732,1,0,0,1,0,1
9726,0.846,0.33783785,0.7,0.55062425,0.0,1,1,0.88681257,0,0,1,0,1,0
9727,0.36,0.36486486,0.1,0.0,0.0,0,1,0.9533526,1,0,0,1,0,1
9728,0.532,0.33783785,0.7,0.38256255,0.0,0,1,0.57630986,0,1,0,1,0,1
9729,0.602,0.067567565,1.0,0.0,0.33333334,1,1,0.8505195,1,0,0,0,1,0
9730,0.472,0.27027026,0.2,0.5454741,0.0,0,1,0.94575214,0,1,0,0,1,0
9731,0.514,0.14864865,0.7,0.40896684,0.0,1,0,0.81630725,0,1,0,0,1,0
9732,0.748,0.2837838,0.3,0.0,0.33333334,0,1,0.47780177,0,0,1,0,1,0
9733,0.766,0.6216216,0.3,0.0,0.33333334,1,1,0.3763412,1,0,0,0,1,0
9734,0.634,0.7027027,0.3,0.30832008,0.33333334,1,1,0.10436187,0,1,0,0,1,0
9735,0.7,0.1891892,0.8,0.4421044,0.33333334,1,1,0.80924845,1,0,0,1,0,1
9736,0.618,0.8108108,0.2,0.60453093,0.0,0,1,0.24985932,0,0,1,0,1,0
9737,0.72,0.054054055,0.8,0.0,0.6666667,1,0,0.5364579,0,0,1,0,1,0
9738,0.82,0.25675675,0.7,0.0,0.0,0,0,0.16427399,1,0,0,0,1,1
9739,0.654,0.0945946,0.3,0.0,0.33333334,1,0,0.89807266,1,0,0,1,0,0
9740,0.896,0.14864865,0.8,0.31966808,0.33333334,1,0,0.35109174,0,1,0,1,0,0
9741,0.816,0.22972973,0.7,0.0,0.33333334,1,0,0.38973853,1,0,0,0,1,0
9742,0.73,0.36486486,0.4,0.0,0.33333334,1,1,0.27518803,1,0,0,0,1,0
9743,0.804,0.1891892,0.9,0.46069497,0.33333334,0,1,0.50837797,0,1,0,0,1,0
9744,0.472,0.3783784,0.8,0.42634425,0.0,1,1,0.39681488,0,1,0,0,1,1
9745,0.936,0.24324325,0.4,0.0,0.33333334,1,1,0.04013108,1,0,0,0,1,0
9746,0.28,0.3108108,0.0,0.5566365,0.0,1,1,0.8812969,0,1,0,1,0,0
9747,0.52,0.6891892,0.5,0.34292096,0.6666667,0,0,0.9637494,0,1,0,1,0,1
9748,0.554,0.08108108,0.5,0.4096213,0.33333334,1,0,0.28393432,0,1,0,0,1,1
9749,0.366,0.22972973,0.8,0.0,0.33333334,1,1,0.9395324,1,0,0,1,0,0
9750,0.716,0.44594595,0.8,0.28200367,0.0,1,1,0.46458668,1,0,0,1,0,1
9751,0.662,0.5540541,0.4,0.48936805,0.0,0,1,0.70084375,1,0,0,0,1,0
9752,0.68,0.04054054,0.8,0.0,0.33333334,1,1,0.77893096,1,0,0,0,1,0
9753,0.612,0.6756757,0.7,0.611982,0.0,1,1,0.9329046,0,1,0,0,1,0
9754,0.646,0.2972973,0.1,0.4847754,0.0,1,1,0.01623665,0,0,1,0,1,0
9755,0.912,0.24324325,0.8,0.6695275,0.33333334,1,1,0.53356445,0,1,0,0,1,0
9756,0.596,0.33783785,0.7,0.3234533,0.0,1,1,0.7226754,0,0,1,1,0,1
9757,0.302,0.22972973,0.6,0.397615,0.0,1,1,0.067906186,1,0,0,0,1,0
9758,0.412,0.33783785,0.4,0.50176036,0.0,1,1,0.37425268,0,1,0,1,0,0
9759,0.554,0.12162162,0.2,0.0,0.33333334,1,0,0.62725705,1,0,0,1,0,0
9760,0.604,0.17567568,0.2,0.47488824,0.0,0,0,0.7487147,1,0,0,0,1,0
9761,0.914,0.5675676,0.1,0.29074985,0.33333334,1,1,0.08672718,0,1,0,1,0,0
9762,0.716,0.04054054,0.8,0.5339792,0.33333334,1,0,0.25143656,0,1,0,0,1,0
9763,0.538,0.12162162,0.1,0.615724,0.0,1,0,0.78199047,1,0,0,0,1,0
9764,0.502,0.2972973,1.0,0.3930964,0.33333334,0,0,0.38986778,1,0,0,0,1,0
9765,0.19,0.6216216,0.2,0.5451244,0.0,0,1,0.21835326,1,0,0,0,1,0
9766,0.9,0.2837838,0.4,0.37964705,0.0,1,0,0.069480434,0,1,0,0,1,0
9767,0.408,0.2027027,0.3,0.46797466,0.0,1,1,0.063781895,1,0,0,0,1,0
9768,0.728,0.4864865,0.4,0.5499706,0.33333334,0,1,0.2565093,0,1,0,0,1,1
9769,0.612,0.35135135,1.0,0.5722304,0.0,0,0,0.63722366,1,0,0,0,1,0
9770,0.34,0.4189189,0.5,0.48305526,0.0,1,0,0.3628634,1,0,0,0,1,1
9771,0.26,0.2837838,0.5,0.48476616,0.0,1,1,0.4121721,0,0,1,0,1,0
9772,0.62,0.16216215,0.1,0.3365514,0.33333334,1,1,0.3024009,0,1,0,0,1,0
9773,0.364,0.24324325,0.4,0.0,0.33333334,1,1,0.66399944,1,0,0,0,1,0
9774,0.658,0.3243243,0.1,0.0,0.33333334,0,0,0.35909215,1,0,0,0,1,0
9775,0.86,0.10810811,0.3,0.5594172,0.0,1,0,0.5857188,1,0,0,1,0,0
9776,0.794,0.14864865,0.7,0.0,0.33333334,1,1,0.7085419,1,0,0,0,1,0
9777,0.71,0.2837838,0.3,0.36757776,0.0,1,1,0.27255437,1,0,0,1,0,0
9778,0.764,0.33783785,0.9,0.0,0.33333334,1,0,0.9157654,1,0,0,1,0,0
9779,0.33,0.2972973,1.0,0.4836864,0.0,1,0,0.6918096,0,0,1,0,1,0
9780,0.932,0.2972973,0.9,0.43445233,0.0,1,1,0.3978829,0,1,0,1,0,0
9781,0.582,0.4054054,0.3,0.5872561,0.0,1,1,0.78731036,1,0,0,1,0,1
9782,0.318,0.0,0.7,0.41046113,0.0,1,0,0.858877,1,0,0,0,1,0
9783,0.502,0.4189189,0.4,0.38363376,0.33333334,1,0,0.521311,0,1,0,1,0,0
9784,0.354,0.2837838,0.4,0.0,0.33333334,1,0,0.83593726,1,0,0,0,1,1
9785,0.21,0.12162162,0.5,0.6212845,0.33333334,0,0,0.35385075,1,0,0,1,0,0
9786,0.906,0.21621622,0.4,0.5696702,0.33333334,1,1,0.57434475,0,1,0,0,1,0
9787,0.406,0.1891892,0.7,0.25541082,0.0,0,1,0.5457921,1,0,0,0,1,0
9788,0.748,0.13513513,0.5,0.0,0.0,1,0,0.29672885,1,0,0,1,0,0
9789,0.52,0.36486486,0.1,0.0,0.33333334,1,1,0.99832475,1,0,0,1,0,0
9790,0.418,0.2837838,0.2,0.0,0.33333334,1,1,0.60575545,0,0,1,1,0,0
9791,0.95,0.22972973,0.6,0.47165346,0.0,1,0,0.13166632,0,1,0,1,0,1
9792,0.938,0.13513513,0.8,0.6706038,0.0,1,1,0.5139869,0,0,1,1,0,0
9793,0.844,0.3243243,0.0,0.4064565,0.0,1,0,0.45462793,0,1,0,1,0,0
9794,0.67,0.067567565,0.5,0.6572487,0.0,0,0,0.7057709,0,0,1,0,1,0
9795,0.312,0.33783785,0.2,0.0,0.33333334,1,0,0.5278355,1,0,0,0,1,0
9796,0.584,0.054054055,1.0,0.44564915,0.33333334,1,1,0.9152568,0,1,0,0,1,0
9797,0.554,0.2972973,1.0,0.0,0.33333334,1,1,0.97399724,0,0,1,0,1,0
9798,0.5,0.16216215,0.2,0.47730535,0.0,1,1,0.10921708,0,1,0,0,1,0
9799,0.606,0.3783784,0.0,0.47651258,0.0,1,0,0.3912301,1,0,0,0,1,1
9800,0.824,0.22972973,0.3,0.47568992,0.6666667,1,1,0.23553549,0,0,1,1,0,1
9801,0.438,0.16216215,0.3,0.55611515,0.0,1,1,0.16610982,0,0,1,1,0,0
9802,0.812,0.2972973,0.1,0.37773547,0.0,1,0,0.5713948,1,0,0,0,1,0
9803,0.646,0.17567568,0.1,0.4318296,0.0,0,1,0.19397077,1,0,0,0,1,0
9804,0.574,0.24324325,0.9,0.6653693,0.0,1,1,0.36250052,1,0,0,1,0,0
9805,0.588,0.2027027,0.7,0.69578594,0.0,0,1,0.21967854,1,0,0,0,1,0
9806,0.616,0.22972973,0.9,0.28628892,0.0,1,1,0.34068424,0,0,1,0,1,0
9807,0.598,0.24324325,0.8,0.0,0.33333334,0,1,0.54589367,1,0,0,1,0,0
9808,0.506,0.2837838,0.9,0.30597952,0.0,0,0,0.24108872,1,0,0,1,0,0
9809,0.94,0.2837838,0.1,0.4169593,0.0,1,0,0.30766362,1,0,0,1,0,1
9810,0.724,0.12162162,1.0,0.0,0.0,1,0,0.47271165,0,0,1,0,1,0
9811,0.59,0.17567568,0.1,0.5138657,0.0,1,1,0.014193505,0,1,0,1,0,0
9812,0.71,0.17567568,0.9,0.44217926,0.33333334,1,0,0.81744415,0,1,0,1,0,0
9813,0.48,0.14864865,1.0,0.39557925,0.0,1,1,0.64815104,0,0,1,1,0,0
9814,0.562,0.24324325,0.1,0.0,0.33333334,0,0,0.66571236,1,0,0,0,1,0
9815,0.508,0.21621622,0.7,0.0,0.33333334,1,1,0.9404247,1,0,0,0,1,0
9816,0.586,0.4054054,0.8,0.0,0.33333334,1,0,0.873672,0,0,1,0,1,0
9817,0.68,0.16216215,0.5,0.0,0.33333334,0,1,0.39347982,0,0,1,1,0,0
9818,0.416,0.17567568,0.7,0.0,0.0,1,0,0.9913822,1,0,0,0,1,0
9819,0.574,0.44594595,0.1,0.41723248,0.0,1,0,0.2763033,0,1,0,0,1,1
9820,0.596,0.36486486,0.5,0.473844,0.0,0,0,0.25815025,0,1,0,1,0,0
9821,0.604,0.13513513,0.8,0.6250494,0.33333334,1,0,0.9912944,0,0,1,0,1,0
9822,0.916,0.2837838,0.3,0.49508917,0.0,0,1,0.8572358,0,1,0,0,1,0
9823,0.402,0.10810811,0.2,0.5749686,0.0,1,0,0.24885982,1,0,0,1,0,0
9824,0.722,0.10810811,0.9,0.51333046,0.0,1,0,0.096261546,0,1,0,0,1,0
9825,0.234,0.13513513,1.0,0.5034525,0.0,1,0,0.16170399,0,1,0,0,1,1
9826,0.878,0.2972973,0.4,0.0,0.33333334,1,0,0.68701905,0,0,1,1,0,0
9827,0.504,0.2027027,0.5,0.0,0.33333334,0,1,0.32016438,0,0,1,0,1,0
9828,0.452,0.2837838,0.1,0.0,0.33333334,1,1,0.34404612,1,0,0,0,1,0
9829,0.468,0.27027026,0.1,0.45971474,0.0,0,1,0.86818963,1,0,0,0,1,0
9830,0.486,0.1891892,0.6,0.39522934,0.0,1,0,0.64192396,1,0,0,0,1,0
9831,0.71,0.4054054,0.1,0.62514675,0.33333334,1,1,0.49736935,0,1,0,1,0,1
9832,0.49,0.6216216,0.2,0.42143133,0.0,1,1,0.4496637,0,1,0,1,0,1
9833,0.698,0.3108108,0.1,0.79760575,0.33333334,1,0,0.4706988,0,1,0,1,0,0
9834,0.332,0.3783784,0.6,0.2479584,0.0,0,1,0.85843337,1,0,0,1,0,1
9835,0.976,0.17567568,0.2,0.0,0.33333334,1,0,0.04106082,1,0,0,0,1,0
9836,0.474,0.2837838,1.0,0.0,0.33333334,1,1,0.85207075,1,0,0,0,1,0
9837,0.8,0.27027026,0.5,0.60396,0.0,1,1,0.23274007,1,0,0,0,1,0
9838,0.462,0.2837838,0.1,0.48435408,0.0,0,0,0.80829704,0,1,0,0,1,1
9839,0.268,0.3108108,0.5,0.0,0.0,1,1,0.37131432,1,0,0,0,1,0
9840,0.452,0.10810811,0.8,0.0,0.33333334,0,1,0.17046368,0,0,1,0,1,0
9841,0.434,0.3783784,0.1,0.271977,0.33333334,1,1,0.54785734,0,1,0,1,0,0
9842,0.576,0.16216215,0.9,0.5452753,0.33333334,1,1,0.5332079,0,0,1,0,1,0
9843,0.592,0.08108108,0.0,0.36826935,0.0,1,1,0.09443757,0,1,0,0,1,0
9844,0.616,0.2972973,0.5,0.5722089,0.0,1,1,0.9480712,1,0,0,1,0,0
9845,0.48,0.27027026,0.9,0.0,0.33333334,1,1,0.7437639,0,0,1,1,0,0
9846,0.392,0.0945946,0.7,0.50908417,0.33333334,1,1,0.5263911,0,0,1,0,1,0
9847,0.506,0.21621622,0.9,0.0,0.33333334,1,0,0.839604,1,0,0,1,0,0
9848,0.538,0.27027026,1.0,0.4769207,0.0,1,1,0.043179125,0,0,1,1,0,0
9849,0.656,0.21621622,0.6,0.0,0.33333334,1,1,0.6229658,1,0,0,1,0,0
9850,0.218,0.10810811,0.4,0.59737265,0.0,0,0,0.25004682,1,0,0,0,1,0
9851,0.642,0.13513513,0.8,0.47772193,0.33333334,1,0,0.6271153,0,1,0,0,1,0
9852,0.302,0.33783785,0.6,0.41663626,0.0,0,0,0.4055988,0,0,1,0,1,1
9853,0.738,0.25675675,1.0,0.5794489,0.0,1,0,0.40202343,0,0,1,0,1,0
9854,0.662,0.25675675,0.6,0.48318976,0.0,1,1,0.7318424,0,0,1,1,0,0
9855,0.712,0.08108108,0.2,0.5622943,0.0,1,1,0.1219681,0,0,1,0,1,0
9856,0.826,0.1891892,0.1,0.4323096,0.33333334,1,0,0.3027332,0,1,0,1,0,1
9857,0.732,0.2837838,0.1,0.28161877,0.33333334,1,1,0.38235888,1,0,0,0,1,0
9858,0.314,0.2972973,0.3,0.47870204,0.0,1,0,0.46036112,0,1,0,0,1,1
9859,0.656,0.5,0.4,0.5167314,0.0,1,1,0.92065555,0,1,0,0,1,1
9860,0.85,0.16216215,1.0,0.7616309,0.33333334,1,1,0.4808399,1,0,0,1,0,0
9861,0.388,0.27027026,0.8,0.0,0.0,1,1,0.4910321,1,0,0,0,1,0
9862,0.812,0.12162162,0.8,0.0,0.33333334,1,1,0.78968126,1,0,0,0,1,0
9863,0.814,0.33783785,0.5,0.52385145,0.33333334,1,1,0.017430915,0,1,0,1,0,1
9864,0.784,0.2027027,0.1,0.5497768,0.0,1,1,0.25690213,0,1,0,0,1,0
9865,0.482,0.4189189,0.3,0.0,0.33333334,1,0,0.25058323,1,0,0,0,1,0
9866,0.634,0.08108108,0.4,0.0,0.33333334,0,0,0.90167737,1,0,0,0,1,0
9867,0.874,0.1891892,0.4,0.0,0.33333334,1,1,0.066143066,1,0,0,0,1,0
9868,0.736,0.33783785,0.0,0.37123993,0.0,1,0,0.8377964,1,0,0,1,0,0
9869,0.342,0.27027026,0.6,0.0,0.33333334,1,0,0.25723696,1,0,0,0,1,0
9870,0.514,0.2972973,0.1,0.44856638,0.0,1,1,0.09916267,0,0,1,0,1,0
9871,0.566,0.21621622,0.3,0.4903761,0.33333334,1,1,0.19153559,1,0,0,1,0,0
9872,0.476,0.25675675,0.2,0.0,0.33333334,0,1,0.93911475,0,0,1,0,1,0
9873,0.748,0.2027027,0.9,0.47540593,0.0,1,1,0.98577744,0,1,0,1,0,0
9874,0.74,0.35135135,0.4,0.0,0.33333334,1,0,0.8173752,1,0,0,0,1,0
9875,0.342,0.2837838,0.7,0.0,0.33333334,0,1,0.0032103066,1,0,0,0,1,0
9876,0.54,0.24324325,0.7,0.6748267,0.0,1,0,0.22703423,0,0,1,0,1,0
9877,0.31,0.2027027,0.3,0.4245021,0.6666667,1,0,0.2271927,0,1,0,1,0,1
9878,0.756,0.33783785,0.8,0.51181185,0.0,0,1,0.69513005,0,0,1,1,0,0
9879,0.272,0.5945946,0.9,0.4717329,0.33333334,1,0,0.8401965,0,1,0,0,1,1
9880,0.468,0.3243243,0.3,0.5479481,0.0,1,0,0.12829985,0,1,0,0,1,0
9881,0.674,0.2972973,0.1,0.0,0.33333334,1,0,0.040982813,0,0,1,1,0,0
9882,0.842,0.43243244,0.3,0.4194122,0.0,1,1,0.08135827,1,0,0,0,1,1
9883,0.656,0.3108108,0.2,0.59023213,0.0,1,0,0.07036442,1,0,0,0,1,0
9884,0.802,0.4054054,0.4,0.0,0.0,0,1,0.1507818,1,0,0,1,0,1
